City,Eq_Latitude,Eq_Longitude,Magnitude,Depth
Manisa,39.02,28.41,4.7,43.0
Manisa,39.15,28.6,4.5,4.0
Manisa,39.094,28.498,5.0,30.2
Aydın,37.9,27.6,5.0,33.0
Manisa,39.123000000000005,28.491,5.6,15.2
Balıkesir,39.3,28.0,4.6,10.0
Balıkesir,39.17,28.32,4.4,12.0
Kütahya,39.1,28.67,4.7,28.0
Antalya,36.77,31.43,4.2,86.0
Balıkesir,40.038000000000004,27.565,4.7,9.2
Antalya,36.98,31.04,5.2,109.0
Balıkesir,40.048,27.535999999999998,5.3,10.1
Aydın,37.79,28.2,4.2,10.0
Manisa,38.9,27.6,4.0,10.0
Sakarya,40.7,30.29,4.5,30.0
Denizli,37.3,29.5,4.3,53.0
Kütahya,39.4,30.1,4.4,10.0
Erzincan,39.8,40.2,4.5,56.0
Isparta,37.8,31.1,4.4,33.0
Muğla,36.69,29.22,4.0,10.0
Amasya,37.6,28.5,4.2,10.0
Bursa,40.15,28.35,4.2,24.0
Manisa,38.6,28.7,4.5,56.0
Uşak,38.815,29.094,4.8,35.8
Muğla,36.75,27.5,4.1,10.0
Adıyaman,37.971,38.586999999999996,5.0,2.8
Muğla,36.75,27.75,4.0,10.0
Muğla,36.6,28.2,4.0,41.0
Muğla,36.5,29.2,4.5,10.0
Konya,38.819,32.603,4.8,47.0
Çanakkale,40.49,26.38,4.4,28.0
Konya,38.76,32.6,4.8,40.0
Bingöl,39.221,40.306999999999995,5.0,47.6
Bingöl,39.189,40.319,5.0,11.8
Erzincan,39.81,40.21,4.6,25.0
İzmir,38.6,26.4,4.1,7.0
Erzurum,39.43,41.46,4.5,62.0
Muş,39.1,41.5,4.2,39.0
Muğla,36.77,29.03,4.4,94.0
Ankara,40.0,33.0,4.2,33.0
Mersin,36.7,34.27,4.4,52.0
Erzurum,39.7,42.0,4.4,33.0
Van,38.15,42.85,5.1,53.0
Erzurum,40.96,42.21,4.3,38.0
Erzurum,40.801,42.161,4.6,35.0
Bursa,40.07,29.26,4.2,10.0
Bursa,40.33,28.63,4.3,4.0
Muğla,36.7,27.7,4.3,64.0
Bolu,40.5,31.34,4.5,6.0
Isparta,38.1,31.0,5.0,10.0
Manisa,38.8,27.6,4.4,52.0
Sakarya,40.83,30.53,4.4,39.0
Burdur,37.27,29.67,4.4,10.0
Bingöl,39.48,40.4,4.3,71.0
Isparta,38.2,31.1,4.5,33.0
Çanakkale,39.5,26.0,4.5,10.0
Antalya,36.99,30.55,4.3,97.0
Çanakkale,39.8,26.4,5.2,10.0
Bolu,40.5,30.75,4.0,10.0
Antalya,36.6,32.0,4.7,10.0
Muş,39.0,42.0,4.3,33.0
Denizli,37.78,28.83,4.6,34.0
Denizli,37.25,29.112,5.0,49.3
Adıyaman,38.012,38.573,4.8,14.1
Sakarya,40.86,30.3,4.4,33.0
Muğla,36.72,29.33,4.5,24.0
Burdur,37.59,30.44,4.5,49.0
Kocaeli,41.2,30.1,4.7,10.0
Sakarya,40.74,30.37,4.7,25.0
Sakarya,40.68,30.27,4.4,33.0
Sakarya,40.75,30.38,4.4,23.0
Kastamonu,41.06,34.31,4.6,33.0
Muğla,36.98,28.4,4.8,64.0
Bolu,40.47,30.61,4.2,39.0
İstanbul,41.0,28.8,4.3,10.0
Sakarya,41.0,30.3,4.0,26.0
Sakarya,40.67,30.46,4.4,30.0
Tekirdağ,40.7,27.2,4.2,10.0
Sakarya,40.4,30.4,4.4,46.0
Sakarya,40.72,30.52,4.6,26.0
Balıkesir,40.6,27.62,4.2,4.0
Sakarya,40.7,30.8,4.4,10.0
Sakarya,40.75,30.46,4.5,27.0
Sakarya,40.77,30.56,4.4,22.0
Sakarya,40.7,30.58,4.4,7.0
Sakarya,40.696999999999996,30.549,5.4,14.7
Sakarya,40.71,30.58,4.6,23.0
Bingöl,39.5,40.3,6.0,10.0
Sakarya,40.61,30.67,4.5,21.0
Sakarya,40.7,30.8,4.0,10.0
Sakarya,41.1,30.5,4.2,33.0
Aydın,37.9,28.7,4.5,101.0
Sakarya,40.7,30.8,4.3,10.0
Aydın,37.8,28.6,4.4,75.0
Sakarya,40.7,30.8,4.3,10.0
Sakarya,40.58,30.7,4.3,10.0
Sakarya,40.64,30.52,4.3,4.0
Sakarya,40.61,30.63,4.3,15.0
Sakarya,40.78,30.45,4.2,17.0
Sakarya,40.63,30.59,4.4,23.0
Sakarya,40.7,30.8,4.0,10.0
Sakarya,40.4,30.3,4.2,33.0
Kocaeli,40.98,30.0,4.3,33.0
Sakarya,40.74,30.36,4.1,11.0
Sakarya,40.63,30.36,4.6,33.0
Sakarya,40.61,30.35,4.5,21.0
Sakarya,40.7,30.57,4.1,33.0
Sakarya,40.7,30.57,4.2,10.0
Sakarya,40.655,30.544,4.8,35.3
Sakarya,40.8,30.52,4.5,40.0
Sakarya,41.0,30.45,4.6,49.0
Sakarya,40.79,30.42,4.7,4.0
Sakarya,41.07,30.59,4.6,59.0
Sakarya,40.7,30.8,4.7,10.0
Sakarya,40.748000000000005,30.555,5.1,37.3
Sakarya,40.7,30.8,4.7,10.0
Kocaeli,41.0,30.0,4.7,33.0
Sakarya,40.7,30.8,4.0,10.0
Sakarya,40.66,30.62,5.1,26.0
Sakarya,40.73,30.53,4.8,10.0
Sakarya,40.7,30.8,4.2,10.0
Sakarya,40.7,30.8,5.2,6.0
Sakarya,40.67,30.69,6.8,33.0
Denizli,38.049,28.903000000000002,4.8,47.9
Isparta,37.79,30.54,4.4,28.0
Çankırı,40.830999999999996,33.611,5.1,5.4
Çankırı,40.83,33.6,4.7,13.0
Çankırı,40.88,33.7,4.6,33.0
Çankırı,40.82,33.9,4.7,17.0
Muğla,36.78,29.32,4.9,35.0
Afyonkarahisar,39.03,31.14,4.5,2.0
Muğla,36.89,29.3,4.3,10.0
İstanbul,40.93,28.9,4.0,10.0
Muğla,36.825,29.331,5.0,39.9
Muğla,36.59,29.35,4.6,54.0
Van,38.561,44.153,4.7,10.0
Balıkesir,39.61,27.15,4.6,37.0
Osmaniye,37.37,36.176,4.9,39.1
Osmaniye,37.37,36.128,4.8,46.4
Çanakkale,40.31,26.0,4.4,10.0
Muğla,36.68,29.27,4.9,24.0
Çanakkale,40.32,26.2,4.5,32.0
Balıkesir,40.14,28.1,4.2,36.0
Erzurum,39.41,41.49,5.0,76.0
Manisa,38.99,27.6,4.5,33.0
Sakarya,40.74,30.74,4.2,31.0
Bingöl,38.824,40.885,4.7,37.8
Kastamonu,41.09,33.56,5.2,13.0
Yozgat,40.1,35.4,4.6,78.0
Afyonkarahisar,38.97,31.1,4.7,9.0
Muş,39.1,41.75,4.5,46.0
Burdur,37.77,29.97,5.2,44.0
Bingöl,39.17,40.85,4.5,46.0
Muş,38.9,41.5,4.2,131.0
Bingöl,39.32,40.97,4.6,30.0
Muş,39.32,41.4,4.6,40.0
Muş,39.26,41.44,4.8,22.0
Erzurum,39.8,42.0,4.3,125.0
Muş,39.08,41.5,4.7,69.0
Çanakkale,40.312,27.436,4.8,16.6
Erzurum,39.427,41.873000000000005,4.6,35.0
Bingöl,39.3,40.82,4.2,70.0
Bingöl,39.31,40.51,4.5,34.0
Bingöl,39.165,40.762,5.4,18.7
Bingöl,39.42,40.98,6.2,14.0
Muş,38.82,41.49,5.0,47.0
Erzurum,39.3,41.6,4.8,27.0
Muş,38.8,41.4,4.5,33.0
Diyarbakır,38.4,41.2,4.4,172.0
Muş,39.154,41.516000000000005,4.7,35.0
Muş,39.31,41.192,5.0,35.0
Muş,39.21,41.4,4.7,14.0
Muş,38.999,41.75899999999999,5.2,35.0
Erzurum,39.41,41.3,5.3,62.0
Muş,39.17,41.56,6.9,26.0
Denizli,37.47,29.28,4.4,79.0
İzmir,38.3,27.1,4.5,10.0
İzmir,38.4,27.0,4.3,25.0
Muğla,37.05,27.25,4.0,10.0
Erzurum,39.25,41.62,4.5,40.0
İzmir,39.0,27.0,4.3,10.0
Adana,36.84,35.92,4.5,58.0
Manisa,38.544000000000004,27.339000000000002,4.6,5.8
Van,38.16,42.86,4.6,39.0
Kütahya,39.07,29.34,4.4,36.0
İzmir,38.5,27.23,4.5,30.0
Manisa,38.7,27.92,4.4,23.0
Bitlis,38.27,42.34,4.4,33.0
Bitlis,38.3,42.3,4.4,92.0
Antalya,37.05,30.98,5.0,132.0
Aydın,37.79,27.754,5.0,44.2
Aydın,37.74,27.71,5.2,37.0
Bitlis,38.074,42.506,4.7,35.0
Van,38.1,42.75,4.4,49.0
Bitlis,38.1,42.61,4.6,55.0
Bitlis,38.14,42.52,5.1,28.0
Kütahya,38.96,29.29,4.4,43.0
Erzurum,39.94,41.58,4.4,45.0
Giresun,40.2,38.3,4.4,22.0
Muş,39.174,41.602,5.2,35.0
Burdur,37.622,29.980999999999998,4.7,34.1
Manisa,38.3,28.5,4.4,22.0
Muğla,37.1,28.1,4.5,10.0
Hakkari,37.5,44.0,4.0,33.0
Muğla,37.3,28.5,4.5,10.0
Gümüşhane,40.7,39.1,4.0,33.0
Denizli,37.61,29.32,4.7,38.0
Osmaniye,37.24,36.22,4.6,50.0
Manisa,38.83,27.83,4.0,36.0
Adıyaman,38.08,38.5,4.6,41.0
Çanakkale,39.6,26.5,4.1,10.0
Denizli,37.75,29.0,4.2,10.0
Manisa,38.8,28.0,4.3,10.0
Manisa,38.9,27.95,4.3,10.0
Kütahya,39.5,30.0,4.1,33.0
Çanakkale,40.2,26.2,4.1,10.0
Balıkesir,39.7,27.1,4.2,10.0
Bingöl,39.346,40.792,5.1,5.6
Muş,39.3,41.2,4.5,33.0
Çanakkale,40.39,26.2,4.2,18.0
Edirne,40.436,26.136,5.2,16.0
Aydın,37.5,27.8,4.4,35.0
Denizli,37.62,29.35,4.6,50.0
Batman,38.0,41.3,5.1,33.0
Denizli,37.739000000000004,29.353,4.7,40.9
Denizli,37.6,28.8,4.7,33.0
Denizli,37.778,29.314,5.1,36.6
Malatya,38.16,38.98,4.9,26.0
İzmir,38.1,27.7,4.3,33.0
İzmir,38.1,28.1,4.4,33.0
Manisa,38.27,28.47,4.5,42.0
Manisa,38.451,28.285999999999998,5.0,41.0
Çankırı,40.5,34.0,4.5,33.0
Mersin,36.4,34.2,4.9,128.0
Balıkesir,40.5,27.5,4.6,10.0
Bursa,40.02,28.79,4.7,26.0
Balıkesir,40.2,28.06,4.4,56.0
Adana,36.81,35.33,4.5,4.0
Bingöl,39.425,40.399,4.9,10.1
Bursa,40.0,28.6,4.8,10.0
Muğla,36.94,28.29,4.5,76.0
Bursa,40.19,28.36,4.4,31.0
Bursa,40.3,28.23,7.0,34.0
Bursa,40.186,28.153000000000002,5.4,28.1
Adıyaman,38.01,38.24,4.4,25.0
Muğla,36.7,29.2,4.4,63.0
Ordu,41.1,37.6,4.4,33.0
Mardin,37.5,40.0,4.6,10.0
Bingöl,39.4,40.28,4.8,54.0
Erzurum,40.25,41.02,4.5,20.0
Van,39.13,43.19,4.6,42.0
Çankırı,40.74,32.83,4.7,33.0
Adıyaman,37.988,38.510999999999996,4.7,41.5
Adıyaman,38.13,38.51,6.0,3.0
Burdur,37.34,29.93,4.5,5.0
Bingöl,38.66,40.18,4.2,65.0
Van,39.13,43.19,4.6,42.0
Denizli,37.8,29.8,4.6,59.0
Malatya,38.09,38.75,5.0,57.0
İstanbul,41.1,29.0,4.2,33.0
Muğla,36.43,28.78,4.8,57.0
Elazığ,38.5,39.82,4.5,44.0
Erzincan,39.85,40.34,4.4,57.0
Burdur,37.4,29.7,4.4,30.0
Burdur,37.400999999999996,29.930999999999997,5.3,56.2
Muğla,36.4,28.9,4.7,70.0
Burdur,37.07,29.68,4.7,60.0
Muğla,36.5,29.0,4.5,60.0
İstanbul,40.84,28.9,4.8,10.0
İstanbul,40.77,29.12,6.3,40.0
Malatya,38.99,38.3,4.8,50.0
Muğla,36.84,28.76,5.1,80.0
Manisa,39.32,27.82,4.7,30.0
Çanakkale,40.29,26.15,5.1,50.0
Denizli,37.96,29.14,5.5,40.0
Artvin,41.2,42.4,4.5,20.0
Balıkesir,39.57,28.17,4.5,40.0
Iğdır,39.96,44.13,5.3,40.0
Konya,36.97,32.52,4.7,140.0
Van,38.74,44.19,4.7,40.0
Yalova,40.75,28.84,4.3,10.0
Amasya,40.8,36.1,4.7,10.0
Kahramanmaraş,38.3,37.13,4.2,10.0
Çanakkale,39.99,26.1,5.2,80.0
Erzurum,39.69,40.82,4.5,20.0
Osmaniye,37.02,36.11,4.7,100.0
Denizli,37.87,28.77,5.0,60.0
Kahramanmaraş,37.65,36.76,5.0,40.0
Muğla,36.7,28.49,6.3,70.0
Muş,39.29,41.52,4.8,70.0
Kayseri,39.09,35.98,4.7,70.0
Erzurum,39.28,42.01,4.7,60.0
Diyarbakır,38.6,41.1,4.2,66.0
Tokat,40.56,37.25,4.6,40.0
Malatya,38.87,37.75,4.5,70.0
Muğla,36.8,27.5,4.7,20.0
Aydın,37.69,27.7,4.6,40.0
Aydın,37.73,27.8,4.8,40.0
Çanakkale,40.5,26.5,4.1,10.0
Edirne,41.3,26.5,4.1,22.0
Batman,38.49,41.52,4.8,40.0
Muğla,36.89,28.61,4.6,30.0
Muğla,37.0,28.93,5.2,72.0
Giresun,40.19,38.75,5.9,20.0
Muğla,37.07,28.9,4.9,49.0
Erzincan,39.75,38.75,4.5,10.0
Malatya,38.09,39.0,4.6,60.0
Muğla,36.91,29.07,5.0,70.0
İzmir,38.89,26.65,5.3,10.0
Erzurum,39.25,41.63,5.0,50.0
Erzurum,39.64,41.73,5.3,70.0
Muş,38.55,41.29,4.8,50.0
Bursa,40.4,29.2,4.1,10.0
Tekirdağ,40.91,27.54,5.4,10.0
Muğla,36.81,29.08,4.7,20.0
Muğla,36.92,28.6,5.3,40.0
Muğla,36.94,28.58,5.9,30.0
Erzurum,39.63,42.3,4.6,50.0
Bursa,40.5,29.41,4.6,20.0
Muğla,36.7,29.0,4.5,30.0
Muğla,36.78,29.02,5.0,47.0
Muğla,36.7,28.7,4.8,30.0
Muğla,36.64,29.12,4.7,50.0
Muğla,36.71,29.21,4.8,40.0
Muğla,36.66,29.11,4.8,30.0
Muğla,36.85,29.16,4.5,20.0
Denizli,37.81,29.52,4.5,40.0
Muğla,36.56,28.16,4.5,50.0
Bolu,40.49,30.69,4.4,10.0
Antalya,37.0,31.35,4.8,40.0
Hakkari,37.39,44.58,4.7,50.0
İzmir,38.27,28.19,4.6,10.0
Çankırı,40.65,33.36,4.6,10.0
Muğla,36.61,27.6,5.2,67.0
Antalya,36.58,30.46,4.8,80.0
Bingöl,39.48,40.41,5.1,60.0
Kocaeli,40.83,29.72,5.2,10.0
Bilecik,40.06,29.75,4.7,10.0
Balıkesir,39.32,28.19,4.9,10.0
Çankırı,40.75,34.02,5.1,40.0
Bingöl,39.37,40.46,5.1,60.0
Sakarya,40.71,30.78,4.8,10.0
Sakarya,40.68,30.84,4.8,40.0
Düzce,40.75,30.86,5.0,50.0
Düzce,40.65,31.24,4.2,10.0
Bolu,40.62,31.78,4.2,10.0
Sakarya,40.83,30.77,4.9,20.0
Düzce,40.72,31.04,4.7,20.0
Bolu,40.57,31.02,4.7,40.0
Sakarya,40.58,30.53,4.8,50.0
Düzce,40.73,30.95,5.8,50.0
Sakarya,41.13,30.65,4.6,70.0
Düzce,40.84,31.17,4.7,80.0
Düzce,41.14,31.19,4.2,80.0
Sakarya,40.76,30.81,5.9,10.0
Sakarya,40.6,30.74,5.4,40.0
Düzce,40.67,31.0,7.1,10.0
Muğla,36.41,28.8,4.7,10.0
Muğla,36.42,28.68,7.1,80.0
Elazığ,38.74,39.67,4.8,10.0
Muğla,36.37,28.88,5.2,60.0
Kocaeli,41.0,30.2,4.0,5.0
Kocaeli,41.08,29.93,4.6,80.0
Çanakkale,39.96,27.3,4.5,60.0
Bolu,40.32,30.9,4.6,40.0
Konya,38.48,31.94,4.6,40.0
Muğla,36.99,28.63,4.7,40.0
Eskişehir,39.76,30.17,5.2,60.0
Kocaeli,41.0,30.2,4.9,10.0
Çanakkale,40.39,26.29,5.5,10.0
Aydın,37.4,27.2,4.5,30.0
Aydın,37.4,27.16,5.3,20.0
Aydın,37.65,27.26,6.8,40.0
Kastamonu,41.11,33.33,4.6,10.0
Van,38.5,43.9,4.5,30.0
Bayburt,40.25,40.03,4.5,20.0
Balıkesir,40.56,27.52,4.6,10.0
Balıkesir,40.46,27.53,4.8,10.0
Erzincan,40.0,40.0,4.6,30.0
Burdur,37.29,29.96,4.9,40.0
Samsun,41.21,36.41,4.8,30.0
Erzurum,39.8,41.3,4.6,30.0
Burdur,37.27,29.53,4.8,10.0
Bingöl,39.03,40.97,5.4,10.0
Muş,38.8,41.5,4.6,10.0
Tekirdağ,40.58,27.12,5.1,10.0
Muş,39.0,41.5,4.6,30.0
Erzurum,39.61,41.08,4.6,40.0
Kastamonu,41.16,33.81,4.8,50.0
Muş,38.7,41.9,4.5,30.0
Sivas,40.02,38.37,4.9,10.0
Karabük,41.09,33.01,6.0,40.0
Balıkesir,39.24,28.43,5.2,10.0
Adıyaman,38.01,38.24,4.5,15.0
Edirne,41.8,26.55,5.1,30.0
Bursa,40.28,28.53,5.3,20.0
İzmir,38.7,26.5,4.8,24.0
İzmir,38.51,26.55,5.1,60.0
İzmir,38.7,26.5,4.7,25.0
İzmir,38.48,26.67,5.0,40.0
İzmir,38.41,26.75,4.9,70.0
Aydın,37.6,27.6,4.5,16.0
İzmir,38.0,27.0,4.7,5.0
Çanakkale,39.97,27.45,4.9,20.0
Çanakkale,40.1,27.3,4.5,15.0
Çanakkale,39.94,27.48,4.7,10.0
Çanakkale,40.0,27.4,4.9,12.0
Erzurum,39.37,41.28,5.0,50.0
Çanakkale,40.0,27.3,4.2,26.0
Balıkesir,39.88,27.35,5.0,10.0
Çanakkale,40.1,27.3,4.8,48.0
Çanakkale,40.0,27.4,4.5,30.0
Çanakkale,40.0,27.4,4.8,30.0
Balıkesir,39.96,27.59,5.4,30.0
Balıkesir,40.02,27.83,4.6,10.0
Çanakkale,40.0,27.4,5.0,30.0
Çanakkale,39.99,27.36,7.2,10.0
Van,38.5,43.6,4.5,20.0
Adana,37.25,35.65,5.6,70.0
Muğla,36.83,27.6,5.2,40.0
Van,38.91,44.09,4.6,10.0
Muğla,36.9,29.58,4.8,10.0
Aydın,37.6,27.6,4.6,32.0
Bitlis,39.0,43.0,4.7,12.0
Muğla,36.83,27.64,4.9,20.0
Balıkesir,39.6,28.64,5.4,40.0
İstanbul,41.02,28.14,4.9,11.0
İzmir,39.1,26.9,4.6,30.0
Sakarya,40.8,30.4,4.3,15.0
Erzurum,39.95,41.67,5.8,40.0
Çanakkale,40.06,26.2,4.9,50.0
Balıkesir,40.15,28.02,5.0,40.0
Çankırı,40.82,33.23,4.8,10.0
Kastamonu,41.08,33.18,4.9,40.0
Kastamonu,41.09,33.27,4.8,80.0
Çankırı,40.88,32.87,6.9,10.0
Hatay,36.6,36.3,4.8,30.0
Sivas,39.8,38.3,4.8,10.0
Erzurum,40.04,42.05,4.7,30.0
Van,38.4,44.0,4.8,30.0
Balıkesir,39.73,28.05,5.1,40.0
Diyarbakır,38.27,39.16,5.2,50.0
Kastamonu,41.28,34.25,4.9,10.0
Erzurum,39.38,41.34,4.9,60.0
Muğla,36.53,28.84,4.8,30.0
Malatya,38.24,38.32,5.0,70.0
İzmir,38.67,27.06,4.9,40.0
Bingöl,39.5,40.6,4.9,10.0
Bingöl,39.3,41.0,4.9,10.0
Sakarya,40.98,30.74,4.7,10.0
İzmir,38.75,26.36,5.2,60.0
Erzincan,39.6,40.6,4.8,10.0
Bingöl,39.42,40.98,4.8,10.0
Erzincan,39.58,40.57,5.2,60.0
Erzincan,39.6,40.6,5.3,10.0
Erzincan,39.57,40.62,6.7,40.0
İzmir,38.62,26.45,4.8,40.0
İzmir,38.57,26.29,6.6,10.0
İzmir,38.6,26.3,4.8,8.0
Karabük,40.94,32.71,5.1,20.0
Malatya,38.27,38.99,5.3,80.0
Bursa,39.89,29.35,5.0,40.0
Manisa,38.9,27.9,4.5,14.0
Kocaeli,41.0,30.0,4.2,15.0
Bursa,40.23,29.02,5.6,60.0
Çanakkale,40.1,26.4,4.7,90.0
Batman,38.5,41.5,4.6,10.0
Elazığ,38.51,39.25,5.0,10.0
Uşak,38.48,28.94,4.9,80.0
Muş,39.14,41.43,4.8,30.0
Erzurum,39.43,41.31,4.6,20.0
Denizli,38.1,28.8,4.8,30.0
Çankırı,40.71,32.82,4.9,10.0
Mersin,36.52,34.34,5.6,10.0
Ağrı,39.93,42.62,4.6,60.0
Erzurum,39.96,40.79,4.9,40.0
Van,37.8,43.31,5.0,40.0
Ağrı,39.5,44.12,4.9,50.0
Kastamonu,41.52,33.75,4.8,10.0
Afyonkarahisar,38.63,31.15,5.1,40.0
Muş,39.29,41.21,5.9,60.0
Konya,38.24,31.79,5.5,60.0
Çankırı,41.05,33.48,5.0,60.0
Denizli,37.9,29.0,4.7,4.0
Van,38.63,43.33,5.2,10.0
Kastamonu,41.54,33.29,5.7,50.0
Van,38.0,43.0,4.9,10.0
Van,38.41,43.76,4.9,60.0
Kastamonu,41.17,33.25,5.2,10.0
Adana,37.11,35.7,6.0,60.0
Kastamonu,41.2,33.4,5.6,10.0
Bolu,40.5,31.2,4.9,10.0
Van,38.4,44.2,5.1,32.0
Çankırı,40.89,33.47,5.2,10.0
Çanakkale,39.48,26.56,6.8,40.0
Çorum,41.11,34.87,5.5,10.0
Kütahya,38.97,29.87,5.5,40.0
Uşak,38.79,29.31,6.0,40.0
Düzce,40.84,31.12,5.5,10.0
Bolu,41.0,32.3,5.3,10.0
Bolu,40.74,31.44,5.1,40.0
Karabük,41.4,32.7,5.3,10.0
Düzce,40.7,31.27,5.0,10.0
Karabük,40.9,32.6,7.3,10.0
Çankırı,41.0,33.7,5.0,10.0
Batman,38.25,41.54,4.8,100.0
Çankırı,40.78,33.93,4.9,40.0
Çankırı,41.0,33.7,4.8,10.0
Çankırı,41.0,33.7,4.7,10.0
Çankırı,41.05,33.72,7.2,10.0
Muğla,36.81,28.84,5.2,83.0
Sakarya,40.7,30.4,4.0,5.0
Ankara,40.21,31.35,4.9,10.0
Sakarya,40.84,30.73,5.5,10.0
Sakarya,40.85,30.51,6.6,10.0
Kütahya,39.62,29.64,5.0,40.0
Tokat,40.87,36.47,7.0,10.0
Çorum,40.76,34.83,5.9,40.0
Çorum,41.04,34.88,5.4,20.0
Çorum,40.82,34.44,5.5,80.0
Balıkesir,39.55,28.58,6.1,10.0
Balıkesir,39.46,27.79,5.5,10.0
Manisa,39.1,27.8,6.0,50.0
Balıkesir,39.27,28.19,5.4,10.0
Manisa,39.1,27.7,4.8,17.0
Manisa,39.13,27.64,4.8,50.0
Tekirdağ,40.8,27.8,5.6,20.0
Manisa,38.84,27.74,5.4,10.0
Muğla,37.0,28.0,6.0,100.0
Mardin,37.5,41.0,5.0,10.0
Erzincan,39.74,39.43,5.9,70.0
Erzincan,39.7,39.7,5.5,10.0
Muğla,37.2,28.4,4.6,15.0
Muğla,37.5,28.29,5.3,70.0
Ağrı,39.5,43.0,6.0,35.0
Aydın,37.95,27.81,4.9,10.0
Muğla,37.22,28.35,5.2,48.0
Muğla,37.13,28.38,5.3,40.0
Muğla,37.2,28.4,4.5,10.0
Muğla,37.07,28.21,6.0,40.0
Yozgat,40.0,35.5,5.6,35.0
Bursa,40.13,28.27,4.6,30.0
İzmir,38.03,27.4,5.2,70.0
Malatya,38.3,38.3,5.8,10.0
Erzurum,39.6,42.2,5.6,15.0
Çankırı,40.81,33.3,4.9,10.0
Tunceli,38.96,39.32,4.9,80.0
Bilecik,40.13,30.09,4.5,40.0
Yozgat,39.72,35.53,4.9,10.0
Yozgat,39.75,35.5,6.2,35.0
Kocaeli,41.34,30.17,4.6,30.0
Sivas,40.06,37.82,4.6,10.0
Tunceli,39.41,40.0,4.8,60.0
Erzincan,39.62,39.89,5.2,20.0
Yozgat,40.04,35.2,5.6,30.0
Van,38.22,42.83,4.8,10.0
Kayseri,38.4,35.3,5.2,10.0
Sivas,39.6,38.1,4.5,30.0
Karabük,41.0,33.0,4.9,30.0
Giresun,40.45,38.48,4.8,10.0
Erzincan,39.7,39.55,4.8,10.0
Erzincan,39.89,39.27,4.9,10.0
Tokat,40.47,37.0,5.7,40.0
Ordu,41.05,37.01,4.5,10.0
Ordu,40.83,36.8,4.9,10.0
Ordu,40.8,36.8,4.5,30.0
Sivas,39.99,38.14,5.5,50.0
Erzincan,39.8,39.51,7.9,20.0
Erzincan,39.82,39.71,5.9,80.0
Kütahya,39.82,29.5,5.3,10.0
İzmir,39.07,26.94,6.6,10.0
Bilecik,39.91,29.81,5.1,60.0
Kütahya,39.75,29.68,5.5,50.0
Kütahya,39.75,29.48,5.3,50.0
Kütahya,39.8,29.6,4.8,10.0
Kütahya,39.75,29.52,5.2,50.0
Muğla,37.2,28.3,4.8,15.0
Kırşehir,39.52,33.91,4.8,10.0
Malatya,39.0,38.0,4.8,10.0
Kırıkkale,39.56,33.68,5.0,10.0
Balıkesir,40.17,27.88,5.0,10.0
Kastamonu,41.08,33.88,4.8,60.0
Çankırı,41.0,33.5,4.9,30.0
Çankırı,40.9,33.73,5.1,10.0
Kırşehir,39.4,33.81,4.9,30.0
Kırşehir,39.4,33.8,4.7,30.0
Kırıkkale,39.74,33.55,4.8,10.0
Yozgat,39.89,34.1,4.6,10.0
Kırıkkale,39.65,33.87,5.0,30.0
Kırşehir,39.44,33.79,6.6,10.0
Erzurum,39.94,40.43,4.7,60.0
Manisa,38.69,27.78,5.4,10.0
Van,38.4,43.7,4.6,15.0
Kastamonu,41.25,33.33,5.4,10.0
Çankırı,40.98,33.26,4.8,60.0
Kastamonu,41.28,33.82,4.6,10.0
Kastamonu,41.23,33.46,4.9,40.0
Kastamonu,41.21,33.53,5.1,20.0
Denizli,37.44,29.44,5.0,130.0
Denizli,38.11,29.65,4.8,10.0
Adana,36.64,35.85,5.5,70.0
Ağrı,39.8,43.5,5.0,10.0
Ağrı,39.6,43.1,5.6,10.0
Muş,39.0,42.0,4.5,10.0
Çanakkale,40.31,27.21,5.2,10.0
Bingöl,39.2,40.6,4.6,10.0
Bingöl,39.35,40.52,5.0,40.0
Ağrı,39.6,43.1,5.0,10.0
Çankırı,40.6,33.6,4.8,30.0
Ağrı,39.5,43.0,6.0,35.0
Sinop,41.5,34.5,4.6,30.0
Balıkesir,40.25,27.5,6.0,35.0
Balıkesir,40.5,27.5,4.5,5.0
Balıkesir,40.5,27.5,4.6,5.0
Balıkesir,40.25,27.5,6.2,35.0
Diyarbakır,38.54,41.0,5.9,50.0
Artvin,41.0,41.6,4.7,10.0
Çanakkale,39.5,26.0,4.3,10.0
Isparta,37.86,31.13,5.3,50.0
Tokat,40.31,36.56,4.5,10.0
Kastamonu,41.21,33.64,4.8,10.0
Adana,37.0,35.5,5.0,10.0
Denizli,37.36,28.82,4.5,10.0
Denizli,38.19,29.79,5.7,40.0
Kastamonu,41.22,34.02,4.6,10.0
Ankara,39.3,33.2,4.7,10.0
Düzce,41.26,31.09,4.7,10.0
Zonguldak,41.5,31.5,4.4,10.0
Adıyaman,38.01,38.24,4.6,10.0
Mersin,36.9,34.73,5.2,60.0
Muğla,36.71,27.33,5.0,60.0
Sakarya,40.9,30.6,4.5,10.0
Ağrı,39.7,44.0,5.3,15.0
Trabzon,41.02,39.55,4.9,10.0
Çanakkale,39.5,26.0,5.6,35.0
Şanlıurfa,37.5,39.5,5.0,10.0
Konya,38.5,31.9,5.0,10.0
Konya,38.47,31.8,5.0,20.0
Adıyaman,38.0,38.5,4.9,10.0
Erzincan,39.72,39.24,5.6,30.0
Isparta,37.39,31.18,5.9,80.0
Hakkari,37.55,44.25,4.9,10.0
